0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-962.3711,-1033.0941,-985.8329,-979.2667,-998.83984,-988.105,-954.3252,-939.76086,-989.66284,-954.5703,-1052.7878,-940.58344,-1012.0404,-931.98145,-990.04926,-980.9586,-989.5953,-1043.8907
-946.11346,-999.9067,-956.88495,-993.70105,-983.7444,-1013.867,-947.6083,-935.39575,-1026.687,-1022.5276,-1022.15295,-903.08325,-963.3831,-1008.84155,-977.43286,-1017.2657,-1005.07184,-1032.3933
-936.499,-993.1118,-957.9855,-968.3834,-956.9662,-1035.5286,-972.11096,-930.74603,-1007.407,-972.80566,-1035.7815,-976.1128,-972.4971,-985.85864,-993.7449,-976.2134,-1067.9663,-1008.382
-966.1424,-978.48364,-961.3522,-994.02527,-961.43604,-992.8585,-958.5906,-946.85754,-988.01965,-932.94946,-1024.2872,-937.08374,-922.7329,-933.66626,-965.6874,-999.2256,-1041.669,-991.3314
-954.70355,-999.3707,-938.41797,-992.8236,-964.4036,-978.39954,-934.8574,-948.26587,-991.57,-920.2841,-1005.2016,-979.63354,-981.5614,-967.9331,-995.19855,-912.9987,-1036.0232,-1037.3812
-984.60706,-1007.8566,-931.03033,-960.30383,-967.78046,-969.7206,-918.89276,-920.6749,-968.4381,-914.313,-1051.2594,-949.7822,-928.3152,-997.9784,-973.4831,-976.8575,-920.912,-1007.933
-946.5395,-982.371,-960.0342,-957.4636,-955.45337,-938.31177,-943.4259,-938.067,-975.00366,-942.12756,-995.0582,-909.77075,-946.35175,-970.3135,-939.5205,-999.5006,-981.9217,-955.1163
-972.6752,-973.6559,-973.84174,-960.04987,-960.52576,-947.98737,-927.5684,-981.2588,-992.90894,-949.28784,-1006.1133,-904.87195,-932.01575,-955.0243,-979.93567,-967.75684,-960.1304,-987.61743
-932.28296,-986.29675,-924.0763,-964.611,-993.4595,-985.5729,-912.2009,-1028.2817,-970.6594,-937.398,-1007.74524,-991.39185,-955.96436,-920.1833,-972.8026,-987.10974,-1015.8206,-971.3905
-955.7916,-964.23157,-909.4407,-955.74774,-945.8418,-951.0082,-908.8118,-969.84015,-972.9491,-924.9205,-986.694,-950.45703,-944.3418,-941.1745,-929.0554,-962.03455,-1005.3986,-949.75806
-939.1686,-952.3191,-959.6654,-943.69403,-947.9658,-1011.02374,-920.4104,-979.8609,-951.51654,-922.9177,-988.05365,-925.57886,-943.79926,-957.1165,-906.1975,-953.53436,-974.5719,-949.47375
-942.0032,-974.8707,-910.5886,-926.516,-936.8239,-949.7128,-930.02875,-959.1051,-961.1831,-894.823,-983.1218,-926.1178,-902.65,-993.6784,-971.459,-970.6329,-942.8976,-948.41223
-894.2042,-970.677,-929.0031,-951.312,-960.1551,-969.94586,-918.68164,-930.7579,-1000.81335,-881.85046,-950.41315,-906.6045,-890.7378,-947.9126,-939.5854,-918.10156,-930.125,-1014.2434
-917.6811,-931.532,-909.0132,-954.182,-937.3605,-970.2688,-919.61145,-983.85645,-948.7019,-945.2747,-970.82916,-949.97437,-874.8329,-947.45447,-936.14355,-951.007,-971.43604,-952.03235
-943.37695,-953.8013,-930.01636,-972.82007,-956.26917,-974.38635,-930.73254,-961.10657,-947.2123,-935.73254,-991.55566,-903.3437,-917.61566,-912.7866,-944.7997,-941.40625,-967.334,-1008.46027
-896.1117,-924.655,-886.44635,-1007.78406,-913.77527,-916.87244,-895.71533,-940.7357,-920.4663,-890.0641,-940.7728,-965.0365,-969.3516,-906.21124,-970.8375,-924.5964,-932.30457,-918.4075
-964.19836,-938.8402,-952.5368,-924.4071,-1006.24176,-953.00525,-872.869,-941.9421,-932.3714,-946.87463,-978.9974,-937.3793,-931.015,-994.3386,-940.9138,-951.9855,-957.94904,-920.3978
-926.76355,-996.5822,-932.8029,-988.537,-991.2218,-943.7873,-858.15607,-957.20654,-968.7395,-922.1907,-971.03455,-955.73206,-928.9832,-955.841,-925.15234,-916.1281,-991.6078,-956.32043
-903.39984,-950.3576,-912.21967,-994.2435,-954.7557,-993.09906,-872.475,-934.28357,-929.25183,-927.7484,-954.0571,-955.72076,-907.1296,-884.7693,-936.1509,-956.0995,-973.43933,-939.78467
-967.56006,-955.36865,-920.11115,-972.71783,-988.8417,-927.9317,-870.0914,-950.7371,-923.21216,-898.5779,-975.3413,-928.99713,-902.74426,-945.454,-975.4335,-946.5215,-898.70197,-975.3474
-939.3687,-902.5126,-908.259,-909.85474,-955.5126,-935.67554,-913.9224,-930.7754,-933.095,-928.683,-958.7881,-939.62665,-906.08875,-965.35724,-913.6852,-983.9061,-921.8085,-911.8724
-879.69226,-925.8866,-891.3949,-936.6306,-913.89453,-920.55054,-897.4446,-933.0469,-940.2568,-956.0011,-966.9765,-914.9887,-915.17395,-900.58984,-920.12335,-946.31055,-953.44727,-957.0022
-922.21344,-898.1382,-928.04224,-939.8661,-927.18494,-970.31384,-906.54846,-964.4181,-933.9165,-963.706,-1000.4525,-922.0787,-932.95807,-943.30475,-934.05237,-920.905,-919.68896,-922.96454
-907.807,-994.95593,-914.8714,-922.8273,-923.7131,-933.97925,-883.09717,-910.1513,-945.33484,-923.0637,-928.1367,-978.0487,-901.5624,-922.70557,-927.79517,-952.2268,-915.8035,-937.5463
-926.2334,-931.04895,-880.99524,-903.58105,-922.6394,-950.88904,-977.78625,-953.05664,-930.2877,-898.8013,-939.53796,-911.4247,-902.3914,-921.79626,-915.4253,-944.35645,-965.5083,-950.5841
-880.8262,-936.2175,-917.62805,-920.859,-956.26965,-967.00867,-888.147,-950.15564,-952.5337,-904.7373,-947.76965,-896.39526,-909.49255,-940.21655,-926.6106,-921.8235,-920.1655,-954.25104
-952.0673,-876.9796,-869.28375,-928.77185,-931.52747,-945.3818,-906.35583,-903.7576,-940.2988,-918.6536,-967.57623,-937.3689,-860.6743,-928.1288,-919.70435,-912.4922,-887.50165,-956.2727
-937.251,-912.8707,-942.94183,-899.87634,-884.7758,-920.4951,-899.4617,-940.624,-915.4535,-931.62384,-955.4401,-904.1732,-895.08594,-928.1646,-908.3533,-907.00183,-933.8506,-964.0164
-923.15137,-911.08167,-915.91284,-909.3176,-898.9656,-928.4188,-896.4689,-879.3474,-911.0581,-922.9532,-999.52576,-855.6247,-926.75287,-956.69934,-926.5719,-906.13184,-921.3557,-940.8287
-895.68835,-929.81085,-879.6056,-902.0186,-907.0391,-939.6549,-899.3889,-973.86035,-967.83856,-902.19604,-926.4888,-946.9675,-862.2033,-950.7612,-899.6749,-900.4746,-923.15625,-881.8258
-928.39233,-924.7737,-863.3397,-930.2921,-943.67444,-925.4386,-852.80164,-1025.8292,-965.4232,-910.11615,-918.70374,-925.4638,-867.61975,-912.21954,-907.50793,-940.871,-902.68884,-913.14136
-904.22986,-893.2378,-928.7422,-935.0137,-916.1852,-937.47424,-883.36926,-945.32434,-979.5543,-873.8916,-931.12256,-921.2033,-867.7661,-894.5345,-900.6439,-934.63306,-919.30743,-913.1803
-929.89417,-895.0831,-855.3948,-929.40686,-890.3516,-949.67694,-893.35657,-962.3262,-934.3166,-923.66077,-910.85144,-939.02466,-878.0158,-936.02203,-881.4676,-906.3382,-931.3303,-906.9165
-914.84424,-928.221,-944.8218,-901.93677,-955.6163,-970.25934,-868.6142,-985.8683,-969.5947,-862.8718,-935.3231,-914.34094,-897.6789,-918.04193,-882.27856,-960.3761,-924.26807,-883.05524
-912.1674,-901.3349,-870.01025,-927.72766,-955.9756,-988.208,-880.97876,-928.64185,-935.0387,-901.88727,-900.8656,-949.7672,-859.9468,-885.8465,-921.20544,-921.6731,-897.63586,-892.7344
-953.90204,-915.2831,-891.18195,-915.8247,-943.2233,-920.83923,-883.786,-956.12024,-926.2091,-906.05835,-1027.0847,-911.55634,-856.3773,-913.11707,-909.14185,-934.061,-921.02673,-889.49133
-873.50684,-899.8606,-895.3096,-909.15906,-883.0541,-904.66296,-883.68756,-917.395,-907.8917,-861.98944,-942.72,-899.1104,-916.2467,-911.5954,-887.1345,-940.6368,-914.7921,-914.44275
-892.14795,-916.1095,-910.3679,-843.39075,-946.9016,-988.1521,-883.29913,-932.55255,-898.58936,-828.2151,-938.0061,-909.58325,-893.1433,-912.3237,-904.10095,-917.7931,-899.3521,-893.2446
-971.07324,-853.9457,-909.4989,-931.0234,-945.0764,-927.6762,-880.6049,-904.53235,-893.34863,-918.4963,-890.80237,-942.86676,-927.72107,-940.7373,-986.2107,-928.9214,-907.0292,-892.47046
-902.1226,-887.03357,-884.7693,-898.35657,-942.5944,-982.8965,-944.31396,-958.289,-943.7274,-905.43964,-946.44775,-910.9403,-914.38837,-893.32074,-944.3424,-937.46387,-882.4821,-918.8264
-929.28094,-923.0112,-867.3052,-902.50934,-936.49194,-986.7318,-856.48254,-971.98816,-949.74316,-886.5531,-942.3944,-904.02637,-894.0242,-927.831,-915.6185,-912.29346,-870.2554,-902.7014
-880.88947,-889.7387,-880.8279,-876.3071,-912.50104,-964.5568,-882.31335,-878.32544,-994.07996,-884.772,-911.8484,-908.4038,-829.63104,-912.2826,-897.0088,-899.56104,-936.2927,-923.8248
-957.5964,-923.40533,-841.8161,-908.97955,-878.79297,-891.9221,-872.2521,-959.3644,-901.29785,-924.1658,-908.3469,-937.6907,-914.5094,-900.6283,-920.804,-881.54285,-913.1344,-969.02356
-934.42883,-910.8943,-860.51324,-921.0991,-920.911,-936.40674,-871.75714,-919.0916,-932.1168,-900.5067,-870.2827,-943.0768,-870.02484,-909.01917,-899.2136,-911.4319,-945.01843,-901.18396
-932.595,-930.9392,-864.31335,-906.2677,-891.6144,-929.788,-901.0757,-959.8386,-934.17676,-880.46515,-913.82947,-938.3219,-870.23505,-968.54614,-902.46326,-910.4724,-902.58417,-925.0481
-931.7081,-917.57385,-893.88464,-903.4918,-923.6215,-908.3396,-854.85925,-951.994,-922.81494,-889.6003,-958.40466,-896.09534,-896.79224,-933.5082,-913.2234,-922.3905,-881.028,-937.7023
-906.4711,-907.381,-878.6998,-938.92163,-917.1024,-991.0951,-885.36475,-954.1821,-915.31714,-909.87085,-954.209,-918.6878,-858.316,-873.53735,-937.599,-898.99976,-887.12036,-890.74396
-887.08356,-883.50574,-832.3212,-886.04895,-913.62506,-951.2908,-903.8778,-909.90735,-923.7003,-868.204,-922.51324,-939.975,-899.88824,-923.9774,-896.69916,-889.7886,-885.0404,-882.9138
-927.49133,-880.1986,-862.35284,-955.35114,-908.0397,-958.6325,-883.81714,-957.8308,-944.49963,-863.0786,-918.9219,-897.14905,-912.82275,-914.2024,-924.9103,-894.301,-929.10596,-915.0198
